Name,Surname,FinalScore
Name7115,Surname7115,-4.42457e+08
Name8098,Surname8098,-4.42457e+08
Name7926,Surname7926,-4.42457e+08
Name7390,Surname7390,-4.42457e+08
Name8135,Surname8135,-4.42457e+08
Name3868,Surname3868,-4.42457e+08
Name6555,Surname6555,-4.42457e+08
Name1817,Surname1817,-4.42457e+08
Name3855,Surname3855,-4.42457e+08
Name2552,Surname2552,-4.42457e+08
Name1779,Surname1779,-4.42457e+08
Name3794,Surname3794,-4.42457e+08
Name524,Surname524,-4.42457e+08
Name3845,Surname3845,-4.42457e+08
Name2553,Surname2553,-4.42457e+08
Name3835,Surname3835,-4.42457e+08
Name161,Surname161,-4.42457e+08
Name3822,Surname3822,-4.42457e+08
Name9017,Surname9017,-4.42457e+08
Name9449,Surname9449,-4.42457e+08
Name3802,Surname3802,-4.42457e+08
Name1602,Surname1602,-4.42457e+08
Name9427,Surname9427,-4.42457e+08
Name2339,Surname2339,-4.42457e+08
Name9419,Surname9419,-4.42457e+08
Name4216,Surname4216,-4.42457e+08
Name9415,Surname9415,-4.42457e+08
Name4208,Surname4208,-4.42457e+08
Name4190,Surname4190,-4.42457e+08
Name4153,Surname4153,-4.42457e+08
Name7180,Surname7180,-4.42457e+08
Name4139,Surname4139,-4.42457e+08
Name1569,Surname1569,-4.42457e+08
Name2516,Surname2516,-4.42457e+08
Name2203,Surname2203,-4.42457e+08
Name8875,Surname8875,-4.42457e+08
Name4078,Surname4078,-4.42457e+08
Name2492,Surname2492,-4.42457e+08
Name1645,Surname1645,-4.42457e+08
Name6459,Surname6459,-4.42457e+08
Name3981,Surname3981,-4.42457e+08
Name3967,Surname3967,-4.42457e+08
Name7178,Surname7178,-4.42457e+08
Name6482,Surname6482,-4.42457e+08
Name2177,Surname2177,-4.42457e+08
Name6891,Surname6891,-4.42457e+08
Name3280,Surname3280,-4.42457e+08
Name9239,Surname9239,-4.42457e+08
Name6940,Surname6940,-4.42457e+08
Name2015,Surname2015,-4.42457e+08
Name2039,Surname2039,-4.42457e+08
Name2040,Surname2040,-4.42457e+08
Name2748,Surname2748,-4.42457e+08
Name6959,Surname6959,-4.42457e+08
Name3164,Surname3164,-4.42457e+08
Name593,Surname593,-4.42457e+08
Name2190,Surname2190,-4.42457e+08
Name8131,Surname8131,-4.42457e+08
Name2070,Surname2070,-4.42457e+08
Name3081,Surname3081,-4.42457e+08
Name2764,Surname2764,-4.42457e+08
Name3000,Surname3000,-4.42457e+08
Name2810,Surname2810,-4.42457e+08
Name9269,Surname9269,-4.42457e+08
Name7202,Surname7202,-4.42457e+08
Name2940,Surname2940,-4.42457e+08
Name9474,Surname9474,-4.42457e+08
Name2157,Surname2157,-4.42457e+08
Name3475,Surname3475,-4.42457e+08
Name6570,Surname6570,-4.42457e+08
Name2860,Surname2860,-4.42457e+08
Name43,Surname43,-4.42457e+08
Name3563,Surname3563,-4.42457e+08
Name1902,Surname1902,-4.42457e+08
Name6601,Surname6601,-4.42457e+08
Name3548,Surname3548,-4.42457e+08
Name3533,Surname3533,-4.42457e+08
Name6658,Surname6658,-4.42457e+08
Name3478,Surname3478,-4.42457e+08
Name6707,Surname6707,-4.42457e+08
Name1832,Surname1832,-4.42457e+08
Name7322,Surname7322,-4.42457e+08
Name6720,Surname6720,-4.42457e+08
Name7292,Surname7292,-4.42457e+08
Name4135,Surname4135,-4.42457e+08
Name9177,Surname9177,-4.42457e+08
Name6750,Surname6750,-4.42457e+08
Name6760,Surname6760,-4.42457e+08
Name8091,Surname8091,-4.42457e+08
Name7105,Surname7105,-4.42457e+08
Name619,Surname619,-4.42457e+08
Name1051,Surname1051,-4.42457e+08
Name4821,Surname4821,-4.42457e+08
Name5165,Surname5165,-4.42457e+08
Name4814,Surname4814,-4.42457e+08
Name4813,Surname4813,-4.42457e+08
Name8084,Surname8084,-4.42457e+08
Name8664,Surname8664,-4.42457e+08
Name7664,Surname7664,-4.42457e+08
Name4756,Surname4756,-4.42457e+08
Name103,Surname103,-4.42457e+08
Name6143,Surname6143,-4.42457e+08
Name8045,Surname8045,-4.42457e+08
Name6106,Surname6106,-4.42457e+08
Name6151,Surname6151,-4.42457e+08
Name8027,Surname8027,-4.42457e+08
Name1281,Surname1281,-4.42457e+08
Name1014,Surname1014,-4.42457e+08
Name5234,Surname5234,-4.42457e+08
Name6162,Surname6162,-4.42457e+08
Name8220,Surname8220,-4.42457e+08
Name9809,Surname9809,-4.42457e+08
Name5250,Surname5250,-4.42457e+08
Name8675,Surname8675,-4.42457e+08
Name4976,Surname4976,-4.42457e+08
Name8548,Surname8548,-4.42457e+08
Name7850,Surname7850,-4.42457e+08
Name7820,Surname7820,-4.42457e+08
Name5044,Surname5044,-4.42457e+08
Name7763,Surname7763,-4.42457e+08
Name414,Surname414,-4.42457e+08
Name5012,Surname5012,-4.42457e+08
Name5001,Surname5001,-4.42457e+08
Name5080,Surname5080,-4.42457e+08
Name7746,Surname7746,-4.42457e+08
Name8488,Surname8488,-4.42457e+08
Name1092,Surname1092,-4.42457e+08
Name5905,Surname5905,-4.42457e+08
Name5902,Surname5902,-4.42457e+08
Name1073,Surname1073,-4.42457e+08
Name7723,Surname7723,-4.42457e+08
Name5896,Surname5896,-4.42457e+08
Name4886,Surname4886,-4.42457e+08
Name6058,Surname6058,-4.42457e+08
Name4871,Surname4871,-4.42457e+08
Name5156,Surname5156,-4.42457e+08
Name6341,Surname6341,-4.42457e+08
Name7964,Surname7964,-4.42457e+08
Name8729,Surname8729,-4.42457e+08
Name4463,Surname4463,-4.42457e+08
Name8369,Surname8369,-4.42457e+08
Name5674,Surname5674,-4.42457e+08
Name5489,Surname5489,-4.42457e+08
Name6287,Surname6287,-4.42457e+08
Name4443,Surname4443,-4.42457e+08
Name8747,Surname8747,-4.42457e+08
Name368,Surname368,-4.42457e+08
Name8004,Surname8004,-4.42457e+08
Name1480,Surname1480,-4.42457e+08
Name8775,Surname8775,-4.42457e+08
Name4355,Surname4355,-4.42457e+08
Name4351,Surname4351,-4.42457e+08
Name4300,Surname4300,-4.42457e+08
Name4292,Surname4292,-4.42457e+08
Name813,Surname813,-4.42457e+08
Name4218,Surname4218,-4.42457e+08
Name9708,Surname9708,-4.42457e+08
Name6205,Surname6205,-4.42457e+08
Name5275,Surname5275,-4.42457e+08
Name320,Surname320,-4.42457e+08
Name5286,Surname5286,-4.42457e+08
Name999,Surname999,-4.42457e+08
Name4577,Surname4577,-4.42457e+08
Name5324,Surname5324,-4.42457e+08
Name4549,Surname4549,-4.42457e+08
Name4536,Surname4536,-4.42457e+08
Name1340,Surname1340,-4.42457e+08
Name4510,Surname4510,-4.42457e+08
Name8705,Surname8705,-4.42457e+08
Name2164,Surname2164,-4.42457e+08
Name9950,Surname9950,-4.42457e+08
Name7874,Surname7874,-4.42457e+08
Name7917,Surname7917,-4.42457e+08
Name782,Surname782,-4.42457e+08
Name9979,Surname9979,-4.42457e+08
Name825,Surname825,-4.42457e+08
Name10000,Surname10000,-4.42457e+08
Name2252,Surname2252,-4.42457e+08
Name9441,Surname9441,-4.42457e+08
Name7868,Surname7868,-4.42457e+08
Name9966,Surname9966,-4.42457e+08
Name976,Surname976,-4.42457e+08
Name1120,Surname1120,-4.42457e+08
Name9553,Surname9553,-4.42457e+08
Name940,Surname940,-4.42457e+08
Name2227,Surname2227,-4.42457e+08
Name2199,Surname2199,-4.42457e+08
Name7213,Surname7213,-4.42457e+08
Name854,Surname854,-4.42457e+08
Name2188,Surname2188,-4.42457e+08
Name7452,Surname7452,-4.42457e+08
Name1812,Surname1812,-4.42457e+08
Name1780,Surname1780,-4.42457e+08
Name1772,Surname1772,-4.42457e+08
Name1770,Surname1770,-4.42457e+08
Name7607,Surname7607,-4.42457e+08
Name9776,Surname9776,-4.42457e+08
Name1692,Surname1692,-4.42457e+08
Name7583,Surname7583,-4.42457e+08
Name1385,Surname1385,-4.42457e+08
Name1403,Surname1403,-4.42457e+08
Name1438,Surname1438,-4.42457e+08
Name7447,Surname7447,-4.42457e+08
Name1818,Surname1818,-4.42457e+08
Name1446,Surname1446,-4.42457e+08
Name7454,Surname7454,-4.42457e+08
Name1657,Surname1657,-4.42457e+08
Name1652,Surname1652,-4.42457e+08
Name1447,Surname1447,-4.42457e+08
Name1603,Surname1603,-4.42457e+08
Name6715,Surname6715,-4.42457e+08
Name9727,Surname9727,-4.42457e+08
Name7538,Surname7538,-4.42457e+08
Name1538,Surname1538,-4.42457e+08
Name7520,Surname7520,-4.42457e+08
Name7695,Surname7695,-4.42457e+08
Name2049,Surname2049,-4.42457e+08
Name2006,Surname2006,-4.42457e+08
Name1989,Surname1989,-4.42457e+08
Name1987,Surname1987,-4.42457e+08
Name9625,Surname9625,-4.42457e+08
Name9880,Surname9880,-4.42457e+08
Name7235,Surname7235,-4.42457e+08
Name1928,Surname1928,-4.42457e+08
Name9863,Surname9863,-4.42457e+08
Name7249,Surname7249,-4.42457e+08
Name1223,Surname1223,-4.42457e+08
Name2053,Surname2053,-4.42457e+08
Name7318,Surname7318,-4.42457e+08
Name1225,Surname1225,-4.42457e+08
Name1280,Surname1280,-4.42457e+08
Name7324,Surname7324,-4.42457e+08
Name7337,Surname7337,-4.42457e+08
Name7343,Surname7343,-4.42457e+08
Name1851,Surname1851,-4.42457e+08
Name1850,Surname1850,-4.42457e+08
Name7655,Surname7655,-4.42457e+08
Name7375,Surname7375,-4.42457e+08
Name7651,Surname7651,-4.42457e+08
Name4559,Surname4559,-4.42457e+08
Name6027,Surname6027,-4.42457e+08
Name8601,Surname8601,-4.42457e+08
Name4920,Surname4920,-4.42457e+08
Name6034,Surname6034,-4.42457e+08
Name4896,Surname4896,-4.42457e+08
Name8615,Surname8615,-4.42457e+08
Name4812,Surname4812,-4.42457e+08
Name8654,Surname8654,-4.42457e+08
Name4774,Surname4774,-4.42457e+08
Name4729,Surname4729,-4.42457e+08
Name8222,Surname8222,-4.42457e+08
Name4688,Surname4688,-4.42457e+08
Name6199,Surname6199,-4.42457e+08
Name4664,Surname4664,-4.42457e+08
Name8679,Surname8679,-4.42457e+08
Name4987,Surname4987,-4.42457e+08
Name4522,Surname4522,-4.42457e+08
Name4499,Surname4499,-4.42457e+08
Name6207,Surname6207,-4.42457e+08
Name4482,Surname4482,-4.42457e+08
Name8197,Surname8197,-4.42457e+08
Name6281,Surname6281,-4.42457e+08
Name4423,Surname4423,-4.42457e+08
Name4416,Surname4416,-4.42457e+08
Name6342,Surname6342,-4.42457e+08
Name4342,Surname4342,-4.42457e+08
Name8782,Surname8782,-4.42457e+08
Name4286,Surname4286,-4.42457e+08
Name6382,Surname6382,-4.42457e+08
Name8790,Surname8790,-4.42457e+08
Name4244,Surname4244,-4.42457e+08
Name5859,Surname5859,-4.42457e+08
Name8349,Surname8349,-4.42457e+08
Name5589,Surname5589,-4.42457e+08
Name5579,Surname5579,-4.42457e+08
Name5643,Surname5643,-4.42457e+08
Name5659,Surname5659,-4.42457e+08
Name5675,Surname5675,-4.42457e+08
Name8347,Surname8347,-4.42457e+08
Name8376,Surname8376,-4.42457e+08
Name8335,Surname8335,-4.42457e+08
Name8453,Surname8453,-4.42457e+08
Name5754,Surname5754,-4.42457e+08
Name8292,Surname8292,-4.42457e+08
Name5794,Surname5794,-4.42457e+08
Name5315,Surname5315,-4.42457e+08
Name5813,Surname5813,-4.42457e+08
Name8191,Surname8191,-4.42457e+08
Name5232,Surname5232,-4.42457e+08
Name5861,Surname5861,-4.42457e+08
Name8489,Surname8489,-4.42457e+08
Name8498,Surname8498,-4.42457e+08
Name5864,Surname5864,-4.42457e+08
Name5893,Surname5893,-4.42457e+08
Name8510,Surname8510,-4.42457e+08
Name5116,Surname5116,-4.42457e+08
Name8541,Surname8541,-4.42457e+08
Name5918,Surname5918,-4.42457e+08
Name5065,Surname5065,-4.42457e+08
Name8223,Surname8223,-4.42457e+08
Name5046,Surname5046,-4.42457e+08
Name5021,Surname5021,-4.42457e+08
Name7023,Surname7023,-4.42457e+08
Name3374,Surname3374,-4.42457e+08
