Name,Surname,FinalScore
Name33072,Surname33072,5
Name33265,Surname33265,5
Name33281,Surname33281,5
Name33391,Surname33391,5
Name33414,Surname33414,5
Name33604,Surname33604,5
Name33910,Surname33910,5
Name33947,Surname33947,5
Name34098,Surname34098,5
Name34240,Surname34240,5
Name34289,Surname34289,5
Name34348,Surname34348,5
Name34490,Surname34490,5
Name34561,Surname34561,5
Name34639,Surname34639,5
Name34670,Surname34670,5
Name34710,Surname34710,5
Name34888,Surname34888,5
Name35117,Surname35117,5
Name35418,Surname35418,5
Name35482,Surname35482,5
Name35511,Surname35511,5
Name35747,Surname35747,5
Name36130,Surname36130,5
Name36145,Surname36145,5
Name36206,Surname36206,5
Name36217,Surname36217,5
Name36785,Surname36785,5
Name36914,Surname36914,5
Name37021,Surname37021,5
Name37143,Surname37143,5
Name37219,Surname37219,5
Name37440,Surname37440,5
Name37457,Surname37457,5
Name37477,Surname37477,5
Name37963,Surname37963,5
Name37995,Surname37995,5
Name38060,Surname38060,5
Name38370,Surname38370,5
Name38377,Surname38377,5
Name38422,Surname38422,5
Name38471,Surname38471,5
Name38665,Surname38665,5
Name38702,Surname38702,5
Name38758,Surname38758,5
Name38871,Surname38871,5
Name38892,Surname38892,5
Name39166,Surname39166,5
Name39261,Surname39261,5
Name39294,Surname39294,5
Name39314,Surname39314,5
Name39374,Surname39374,5
Name39414,Surname39414,5
Name39503,Surname39503,5
Name39523,Surname39523,5
Name39927,Surname39927,5
Name40063,Surname40063,5
Name40155,Surname40155,5
Name40375,Surname40375,5
Name40627,Surname40627,5
Name40910,Surname40910,5
Name41453,Surname41453,5
Name41507,Surname41507,5
Name41536,Surname41536,5
Name42046,Surname42046,5
Name42062,Surname42062,5
Name42257,Surname42257,5
Name42475,Surname42475,5
Name42551,Surname42551,5
Name42654,Surname42654,5
Name42895,Surname42895,5
Name42897,Surname42897,5
Name42950,Surname42950,5
Name43342,Surname43342,5
Name43542,Surname43542,5
Name43559,Surname43559,5
Name43739,Surname43739,5
Name43911,Surname43911,5
Name43937,Surname43937,5
Name44198,Surname44198,5
Name44253,Surname44253,5
Name44631,Surname44631,5
Name44729,Surname44729,5
Name44900,Surname44900,5
Name44933,Surname44933,5
Name44957,Surname44957,5
Name45243,Surname45243,5
Name45395,Surname45395,5
Name45553,Surname45553,5
Name45772,Surname45772,5
Name45797,Surname45797,5
Name45876,Surname45876,5
Name45954,Surname45954,5
Name46008,Surname46008,5
Name46071,Surname46071,5
Name46143,Surname46143,5
Name46264,Surname46264,5
Name46696,Surname46696,5
Name46760,Surname46760,5
Name47170,Surname47170,5
Name47259,Surname47259,5
Name47528,Surname47528,5
Name47556,Surname47556,5
Name47565,Surname47565,5
Name47579,Surname47579,5
Name47598,Surname47598,5
Name47609,Surname47609,5
Name47844,Surname47844,5
Name47882,Surname47882,5
Name47917,Surname47917,5
Name48130,Surname48130,5
Name48181,Surname48181,5
Name48254,Surname48254,5
Name48403,Surname48403,5
Name48418,Surname48418,5
Name48464,Surname48464,5
Name48492,Surname48492,5
Name48581,Surname48581,5
Name48624,Surname48624,5
Name48739,Surname48739,5
Name49013,Surname49013,5
Name49211,Surname49211,5
Name49253,Surname49253,5
Name49255,Surname49255,5
Name49309,Surname49309,5
Name49366,Surname49366,5
Name49591,Surname49591,5
Name49684,Surname49684,5
Name50013,Surname50013,5
Name50134,Surname50134,5
Name50291,Surname50291,5
Name50447,Surname50447,5
Name50658,Surname50658,5
Name50847,Surname50847,5
Name51123,Surname51123,5
Name51350,Surname51350,5
Name51513,Surname51513,5
Name51564,Surname51564,5
Name51763,Surname51763,5
Name51958,Surname51958,5
Name51969,Surname51969,5
Name52134,Surname52134,5
Name52158,Surname52158,5
Name53021,Surname53021,5
Name53211,Surname53211,5
Name53246,Surname53246,5
Name53304,Surname53304,5
Name53380,Surname53380,5
Name53705,Surname53705,5
Name53873,Surname53873,5
Name53880,Surname53880,5
Name53974,Surname53974,5
Name54098,Surname54098,5
Name54345,Surname54345,5
Name54358,Surname54358,5
Name54698,Surname54698,5
Name54845,Surname54845,5
Name54873,Surname54873,5
Name55012,Surname55012,5
Name55237,Surname55237,5
Name55326,Surname55326,5
Name55370,Surname55370,5
Name55511,Surname55511,5
Name55544,Surname55544,5
Name55546,Surname55546,5
Name55791,Surname55791,5
Name56014,Surname56014,5
Name56021,Surname56021,5
Name56070,Surname56070,5
Name56075,Surname56075,5
Name56191,Surname56191,5
Name56330,Surname56330,5
Name56591,Surname56591,5
Name56732,Surname56732,5
Name57149,Surname57149,5
Name57305,Surname57305,5
Name57486,Surname57486,5
Name57570,Surname57570,5
Name57754,Surname57754,5
Name57824,Surname57824,5
Name58056,Surname58056,5
Name58241,Surname58241,5
Name58329,Surname58329,5
Name58338,Surname58338,5
Name58365,Surname58365,5
Name58440,Surname58440,5
Name58622,Surname58622,5
Name58763,Surname58763,5
Name58785,Surname58785,5
Name58868,Surname58868,5
Name58979,Surname58979,5
Name59361,Surname59361,5
Name59573,Surname59573,5
Name59745,Surname59745,5
Name59905,Surname59905,5
Name60292,Surname60292,5
Name60372,Surname60372,5
Name60393,Surname60393,5
Name60547,Surname60547,5
Name60548,Surname60548,5
Name60561,Surname60561,5
Name60577,Surname60577,5
Name60594,Surname60594,5
Name60682,Surname60682,5
Name61469,Surname61469,5
Name61610,Surname61610,5
Name61620,Surname61620,5
Name61689,Surname61689,5
Name61765,Surname61765,5
Name61916,Surname61916,5
Name62743,Surname62743,5
Name62862,Surname62862,5
Name62887,Surname62887,5
Name62992,Surname62992,5
Name63066,Surname63066,5
Name63199,Surname63199,5
Name63336,Surname63336,5
Name63495,Surname63495,5
Name63773,Surname63773,5
Name64275,Surname64275,5
Name64326,Surname64326,5
Name64506,Surname64506,5
Name64854,Surname64854,5
Name64875,Surname64875,5
Name64945,Surname64945,5
Name65158,Surname65158,5
Name65414,Surname65414,5
Name65698,Surname65698,5
Name65788,Surname65788,5
Name65963,Surname65963,5
Name66114,Surname66114,5
Name66284,Surname66284,5
Name66430,Surname66430,5
Name66487,Surname66487,5
Name66756,Surname66756,5
Name66870,Surname66870,5
Name66966,Surname66966,5
Name67062,Surname67062,5
Name67122,Surname67122,5
Name67811,Surname67811,5
Name67954,Surname67954,5
Name68050,Surname68050,5
Name68136,Surname68136,5
Name68153,Surname68153,5
Name68244,Surname68244,5
Name68263,Surname68263,5
Name68537,Surname68537,5
Name68620,Surname68620,5
Name68717,Surname68717,5
Name68724,Surname68724,5
Name68773,Surname68773,5
Name68775,Surname68775,5
Name68866,Surname68866,5
Name69056,Surname69056,5
Name69147,Surname69147,5
Name69210,Surname69210,5
Name69528,Surname69528,5
Name69624,Surname69624,5
Name69773,Surname69773,5
Name69889,Surname69889,5
Name69917,Surname69917,5
Name69985,Surname69985,5
Name70127,Surname70127,5
Name70150,Surname70150,5
Name70368,Surname70368,5
Name70427,Surname70427,5
Name70630,Surname70630,5
Name70638,Surname70638,5
Name70650,Surname70650,5
Name70693,Surname70693,5
Name70763,Surname70763,5
Name70893,Surname70893,5
Name70937,Surname70937,5
Name71316,Surname71316,5
Name71380,Surname71380,5
Name71572,Surname71572,5
Name71646,Surname71646,5
Name71654,Surname71654,5
Name71744,Surname71744,5
Name71895,Surname71895,5
Name72061,Surname72061,5
Name72111,Surname72111,5
Name72187,Surname72187,5
Name72360,Surname72360,5
Name72943,Surname72943,5
Name73060,Surname73060,5
Name73121,Surname73121,5
Name73195,Surname73195,5
Name73311,Surname73311,5
Name73401,Surname73401,5
Name73475,Surname73475,5
Name73477,Surname73477,5
Name73652,Surname73652,5
Name74275,Surname74275,5
Name74476,Surname74476,5
Name74512,Surname74512,5
Name74662,Surname74662,5
Name74708,Surname74708,5
Name74748,Surname74748,5
Name74825,Surname74825,5
Name74891,Surname74891,5
Name74988,Surname74988,5
Name75229,Surname75229,5
Name75448,Surname75448,5
Name75781,Surname75781,5
Name75807,Surname75807,5
Name75867,Surname75867,5
Name75999,Surname75999,5
Name76138,Surname76138,5
Name76242,Surname76242,5
Name76897,Surname76897,5
Name77874,Surname77874,5
Name78102,Surname78102,5
Name78219,Surname78219,5
Name78223,Surname78223,5
Name78364,Surname78364,5
Name78758,Surname78758,5
Name78929,Surname78929,5
Name78985,Surname78985,5
Name79478,Surname79478,5
Name79500,Surname79500,5
Name79536,Surname79536,5
Name79851,Surname79851,5
Name80424,Surname80424,5
Name80805,Surname80805,5
Name80838,Surname80838,5
Name80905,Surname80905,5
Name81015,Surname81015,5
Name81094,Surname81094,5
Name81252,Surname81252,5
Name81357,Surname81357,5
Name81699,Surname81699,5
Name81709,Surname81709,5
Name81761,Surname81761,5
Name82006,Surname82006,5
Name82130,Surname82130,5
Name82247,Surname82247,5
Name82327,Surname82327,5
Name82376,Surname82376,5
Name82491,Surname82491,5
Name82562,Surname82562,5
Name82682,Surname82682,5
Name82735,Surname82735,5
Name82802,Surname82802,5
Name82854,Surname82854,5
Name82978,Surname82978,5
Name83358,Surname83358,5
Name83505,Surname83505,5
Name84337,Surname84337,5
Name84540,Surname84540,5
Name84974,Surname84974,5
Name85102,Surname85102,5
Name85151,Surname85151,5
Name85465,Surname85465,5
Name85574,Surname85574,5
Name85597,Surname85597,5
Name85954,Surname85954,5
Name86206,Surname86206,5
Name86365,Surname86365,5
Name86866,Surname86866,5
Name87087,Surname87087,5
Name87174,Surname87174,5
Name87191,Surname87191,5
Name87246,Surname87246,5
Name87431,Surname87431,5
Name87443,Surname87443,5
Name88080,Surname88080,5
Name88265,Surname88265,5
Name88295,Surname88295,5
Name88471,Surname88471,5
Name88753,Surname88753,5
Name88965,Surname88965,5
Name88979,Surname88979,5
Name89365,Surname89365,5
Name89824,Surname89824,5
Name89828,Surname89828,5
Name89853,Surname89853,5
Name89898,Surname89898,5
Name90014,Surname90014,5
Name90089,Surname90089,5
Name90108,Surname90108,5
Name90236,Surname90236,5
Name90304,Surname90304,5
Name90430,Surname90430,5
Name90451,Surname90451,5
Name90481,Surname90481,5
Name90492,Surname90492,5
Name90879,Surname90879,5
Name91095,Surname91095,5
Name91245,Surname91245,5
Name91599,Surname91599,5
Name91862,Surname91862,5
Name91864,Surname91864,5
Name91931,Surname91931,5
Name92050,Surname92050,5
Name92140,Surname92140,5
Name92277,Surname92277,5
Name92672,Surname92672,5
Name92871,Surname92871,5
Name93079,Surname93079,5
Name93289,Surname93289,5
Name93402,Surname93402,5
Name93413,Surname93413,5
Name94123,Surname94123,5
Name94830,Surname94830,5
Name94882,Surname94882,5
Name95214,Surname95214,5
Name95625,Surname95625,5
Name95933,Surname95933,5
Name95937,Surname95937,5
Name95939,Surname95939,5
Name95967,Surname95967,5
Name96179,Surname96179,5
Name96360,Surname96360,5
Name96468,Surname96468,5
Name96722,Surname96722,5
Name97216,Surname97216,5
Name97238,Surname97238,5
Name97296,Surname97296,5
Name97311,Surname97311,5
Name97365,Surname97365,5
Name97391,Surname97391,5
Name97455,Surname97455,5
Name97652,Surname97652,5
Name97676,Surname97676,5
Name97897,Surname97897,5
Name97926,Surname97926,5
Name98782,Surname98782,5
Name98994,Surname98994,5
Name99004,Surname99004,5
Name99274,Surname99274,5
Name99485,Surname99485,5
Name99486,Surname99486,5
Name99934,Surname99934,5
Name99938,Surname99938,5
Name99945,Surname99945,5
Name99978,Surname99978,5
Name99986,Surname99986,5
Name134,Surname134,5.04
Name176,Surname176,5.04
Name286,Surname286,5.04
Name307,Surname307,5.04
Name344,Surname344,5.04
Name709,Surname709,5.04
Name728,Surname728,5.04
Name996,Surname996,5.04
Name1061,Surname1061,5.04
Name1079,Surname1079,5.04
Name1529,Surname1529,5.04
Name1533,Surname1533,5.04
Name1569,Surname1569,5.04
Name1845,Surname1845,5.04
Name1892,Surname1892,5.04
Name2147,Surname2147,5.04
Name2154,Surname2154,5.04
Name2158,Surname2158,5.04
Name2513,Surname2513,5.04
Name2845,Surname2845,5.04
Name2888,Surname2888,5.04
Name2995,Surname2995,5.04
Name3106,Surname3106,5.04
Name3782,Surname3782,5.04
Name4294,Surname4294,5.04
Name4613,Surname4613,5.04
Name4714,Surname4714,5.04
Name4734,Surname4734,5.04
Name4740,Surname4740,5.04
Name4742,Surname4742,5.04
Name4793,Surname4793,5.04
Name4801,Surname4801,5.04
Name5005,Surname5005,5.04
Name5416,Surname5416,5.04
Name5501,Surname5501,5.04
Name5796,Surname5796,5.04
Name5815,Surname5815,5.04
Name5877,Surname5877,5.04
Name6275,Surname6275,5.04
Name6439,Surname6439,5.04
Name6464,Surname6464,5.04
Name6779,Surname6779,5.04
Name6826,Surname6826,5.04
Name6867,Surname6867,5.04
Name6979,Surname6979,5.04
Name7216,Surname7216,5.04
Name7390,Surname7390,5.04
Name7418,Surname7418,5.04
Name7786,Surname7786,5.04
Name8181,Surname8181,5.04
Name8229,Surname8229,5.04
Name8316,Surname8316,5.04
Name8408,Surname8408,5.04
Name8478,Surname8478,5.04
Name8545,Surname8545,5.04
Name8728,Surname8728,5.04
Name8932,Surname8932,5.04
Name9360,Surname9360,5.04
Name9380,Surname9380,5.04
Name9482,Surname9482,5.04
Name9655,Surname9655,5.04
Name9769,Surname9769,5.04
Name9781,Surname9781,5.04
Name9894,Surname9894,5.04
Name10089,Surname10089,5.04
Name10170,Surname10170,5.04
Name10388,Surname10388,5.04
Name10480,Surname10480,5.04
Name10608,Surname10608,5.04
Name10721,Surname10721,5.04
Name10756,Surname10756,5.04
Name10766,Surname10766,5.04
Name10775,Surname10775,5.04
Name10884,Surname10884,5.04
Name10948,Surname10948,5.04
Name11042,Surname11042,5.04
Name11191,Surname11191,5.04
Name11270,Surname11270,5.04
Name11464,Surname11464,5.04
Name11556,Surname11556,5.04
Name11616,Surname11616,5.04
Name11722,Surname11722,5.04
Name11752,Surname11752,5.04
Name11838,Surname11838,5.04
Name11878,Surname11878,5.04
Name11952,Surname11952,5.04
Name11997,Surname11997,5.04
Name11998,Surname11998,5.04
Name12042,Surname12042,5.04
Name12068,Surname12068,5.04
Name12664,Surname12664,5.04
Name12910,Surname12910,5.04
Name13198,Surname13198,5.04
Name13226,Surname13226,5.04
Name13427,Surname13427,5.04
Name13429,Surname13429,5.04
Name13504,Surname13504,5.04
Name13524,Surname13524,5.04
Name13622,Surname13622,5.04
Name13801,Surname13801,5.04
Name13910,Surname13910,5.04
Name14205,Surname14205,5.04
Name14336,Surname14336,5.04
Name14942,Surname14942,5.04
Name15049,Surname15049,5.04
Name15098,Surname15098,5.04
Name15211,Surname15211,5.04
Name15234,Surname15234,5.04
Name15260,Surname15260,5.04
Name15271,Surname15271,5.04
Name15556,Surname15556,5.04
Name15677,Surname15677,5.04
Name15680,Surname15680,5.04
Name15884,Surname15884,5.04
Name16119,Surname16119,5.04
Name16129,Surname16129,5.04
Name16383,Surname16383,5.04
Name16392,Surname16392,5.04
Name16663,Surname16663,5.04
Name16738,Surname16738,5.04
Name16838,Surname16838,5.04
Name17246,Surname17246,5.04
Name17410,Surname17410,5.04
Name17439,Surname17439,5.04
Name17557,Surname17557,5.04
Name17698,Surname17698,5.04
Name17717,Surname17717,5.04
Name18176,Surname18176,5.04
Name18324,Surname18324,5.04
Name18541,Surname18541,5.04
Name18730,Surname18730,5.04
Name19031,Surname19031,5.04
Name19209,Surname19209,5.04
Name19252,Surname19252,5.04
Name19338,Surname19338,5.04
Name19475,Surname19475,5.04
Name19486,Surname19486,5.04
Name19536,Surname19536,5.04
Name19580,Surname19580,5.04
Name19633,Surname19633,5.04
Name19655,Surname19655,5.04
Name19797,Surname19797,5.04
Name19890,Surname19890,5.04
Name20131,Surname20131,5.04
Name20452,Surname20452,5.04
Name20852,Surname20852,5.04
Name21215,Surname21215,5.04
Name21315,Surname21315,5.04
Name21346,Surname21346,5.04
Name21366,Surname21366,5.04
Name21391,Surname21391,5.04
Name21432,Surname21432,5.04
Name21494,Surname21494,5.04
Name21760,Surname21760,5.04
Name22068,Surname22068,5.04
Name22117,Surname22117,5.04
Name22199,Surname22199,5.04
Name22320,Surname22320,5.04
Name22515,Surname22515,5.04
Name23009,Surname23009,5.04
Name23113,Surname23113,5.04
Name23285,Surname23285,5.04
Name23301,Surname23301,5.04
Name23319,Surname23319,5.04
Name23529,Surname23529,5.04
Name23582,Surname23582,5.04
Name23816,Surname23816,5.04
Name23866,Surname23866,5.04
Name23891,Surname23891,5.04
Name24015,Surname24015,5.04
Name24110,Surname24110,5.04
Name24162,Surname24162,5.04
Name24177,Surname24177,5.04
Name24265,Surname24265,5.04
Name24408,Surname24408,5.04
Name24647,Surname24647,5.04
Name24730,Surname24730,5.04
Name24770,Surname24770,5.04
Name24776,Surname24776,5.04
Name24795,Surname24795,5.04
Name24900,Surname24900,5.04
Name25071,Surname25071,5.04
Name25182,Surname25182,5.04
Name25454,Surname25454,5.04
Name25964,Surname25964,5.04
Name26330,Surname26330,5.04
Name26372,Surname26372,5.04
Name26482,Surname26482,5.04
Name26758,Surname26758,5.04
Name26818,Surname26818,5.04
Name26984,Surname26984,5.04
Name27002,Surname27002,5.04
Name27183,Surname27183,5.04
Name27201,Surname27201,5.04
Name27397,Surname27397,5.04
Name28400,Surname28400,5.04
Name28974,Surname28974,5.04
Name29183,Surname29183,5.04
Name29239,Surname29239,5.04
Name29638,Surname29638,5.04
Name29770,Surname29770,5.04
Name30081,Surname30081,5.04
Name30211,Surname30211,5.04
Name30298,Surname30298,5.04
Name30318,Surname30318,5.04
Name30415,Surname30415,5.04
Name30764,Surname30764,5.04
Name30876,Surname30876,5.04
Name30902,Surname30902,5.04
Name31036,Surname31036,5.04
Name31185,Surname31185,5.04
Name31282,Surname31282,5.04
Name31297,Surname31297,5.04
Name31462,Surname31462,5.04
Name31471,Surname31471,5.04
Name31487,Surname31487,5.04
Name31580,Surname31580,5.04
Name31606,Surname31606,5.04
Name31742,Surname31742,5.04
Name31758,Surname31758,5.04
Name32438,Surname32438,5.04
Name32632,Surname32632,5.04
Name32808,Surname32808,5.04
Name32813,Surname32813,5.04
Name33778,Surname33778,5.04
Name33800,Surname33800,5.04
Name33827,Surname33827,5.04
Name34207,Surname34207,5.04
Name34512,Surname34512,5.04
Name34735,Surname34735,5.04
Name34808,Surname34808,5.04
Name35440,Surname35440,5.04
Name35504,Surname35504,5.04
Name35541,Surname35541,5.04
Name36084,Surname36084,5.04
Name36396,Surname36396,5.04
Name36500,Surname36500,5.04
Name36771,Surname36771,5.04
Name36974,Surname36974,5.04
Name37277,Surname37277,5.04
Name37326,Surname37326,5.04
Name37420,Surname37420,5.04
Name37442,Surname37442,5.04
Name37550,Surname37550,5.04
Name37641,Surname37641,5.04
Name37898,Surname37898,5.04
Name37905,Surname37905,5.04
Name37922,Surname37922,5.04
Name38018,Surname38018,5.04
Name38064,Surname38064,5.04
Name38206,Surname38206,5.04
Name38224,Surname38224,5.04
Name38251,Surname38251,5.04
Name38812,Surname38812,5.04
Name38834,Surname38834,5.04
Name38919,Surname38919,5.04
Name39183,Surname39183,5.04
Name39343,Surname39343,5.04
Name39377,Surname39377,5.04
Name39446,Surname39446,5.04
Name39963,Surname39963,5.04
Name40002,Surname40002,5.04
Name40192,Surname40192,5.04
Name40573,Surname40573,5.04
Name40682,Surname40682,5.04
Name40877,Surname40877,5.04
Name41210,Surname41210,5.04
Name41954,Surname41954,5.04
Name42253,Surname42253,5.04
Name42566,Surname42566,5.04
Name42929,Surname42929,5.04
Name42985,Surname42985,5.04
Name43488,Surname43488,5.04
Name43539,Surname43539,5.04
Name43715,Surname43715,5.04
Name43879,Surname43879,5.04
Name44068,Surname44068,5.04
Name44072,Surname44072,5.04
Name44196,Surname44196,5.04
Name44280,Surname44280,5.04
Name44416,Surname44416,5.04
Name44519,Surname44519,5.04
Name44655,Surname44655,5.04
Name44723,Surname44723,5.04
Name44739,Surname44739,5.04
Name44904,Surname44904,5.04
Name44980,Surname44980,5.04
Name45039,Surname45039,5.04
Name45088,Surname45088,5.04
Name45678,Surname45678,5.04
Name46044,Surname46044,5.04
Name46090,Surname46090,5.04
Name46122,Surname46122,5.04
Name46130,Surname46130,5.04
Name46214,Surname46214,5.04
Name46297,Surname46297,5.04
Name46374,Surname46374,5.04
Name46375,Surname46375,5.04
Name46420,Surname46420,5.04
Name46531,Surname46531,5.04
Name46689,Surname46689,5.04
Name47076,Surname47076,5.04
Name47106,Surname47106,5.04
Name47322,Surname47322,5.04
Name47403,Surname47403,5.04
Name47510,Surname47510,5.04
Name47640,Surname47640,5.04
Name47985,Surname47985,5.04
Name48079,Surname48079,5.04
Name48225,Surname48225,5.04
Name48465,Surname48465,5.04
Name48764,Surname48764,5.04
Name48973,Surname48973,5.04
Name49121,Surname49121,5.04
Name49333,Surname49333,5.04
Name49519,Surname49519,5.04
Name49748,Surname49748,5.04
Name49818,Surname49818,5.04
Name49876,Surname49876,5.04
Name49955,Surname49955,5.04
Name50053,Surname50053,5.04
Name50111,Surname50111,5.04
Name50157,Surname50157,5.04
Name50667,Surname50667,5.04
Name50921,Surname50921,5.04
Name51019,Surname51019,5.04
Name51228,Surname51228,5.04
Name51249,Surname51249,5.04
Name51452,Surname51452,5.04
Name51455,Surname51455,5.04
Name51469,Surname51469,5.04
Name51500,Surname51500,5.04
Name51589,Surname51589,5.04
Name51627,Surname51627,5.04
Name51970,Surname51970,5.04
Name51994,Surname51994,5.04
Name52028,Surname52028,5.04
Name52267,Surname52267,5.04
Name52329,Surname52329,5.04
Name52502,Surname52502,5.04
Name52520,Surname52520,5.04
Name52744,Surname52744,5.04
Name52832,Surname52832,5.04
Name53151,Surname53151,5.04
Name53168,Surname53168,5.04
Name53207,Surname53207,5.04
Name53764,Surname53764,5.04
Name53901,Surname53901,5.04
Name53922,Surname53922,5.04
Name53929,Surname53929,5.04
Name53945,Surname53945,5.04
Name54112,Surname54112,5.04
Name54191,Surname54191,5.04
Name54870,Surname54870,5.04
Name55149,Surname55149,5.04
Name55180,Surname55180,5.04
Name55274,Surname55274,5.04
Name55311,Surname55311,5.04
Name56011,Surname56011,5.04
Name56086,Surname56086,5.04
Name56553,Surname56553,5.04
Name56873,Surname56873,5.04
Name57313,Surname57313,5.04
Name57350,Surname57350,5.04
Name57409,Surname57409,5.04
Name57432,Surname57432,5.04
Name57480,Surname57480,5.04
Name57731,Surname57731,5.04
Name57786,Surname57786,5.04
Name57813,Surname57813,5.04
Name57916,Surname57916,5.04
Name58015,Surname58015,5.04
Name58253,Surname58253,5.04
